loss,auc_judd,auc_PR,nss,information_gain,similarity,similarity_opposite,cosine_similarity,correlation_coefficient,kl_divergence,mae,mse,val_loss,val_auc_judd,val_auc_PR,val_nss,val_information_gain,val_similarity,val_similarity_opposite,val_cosine_similarity,val_correlation_coefficient,val_kl_divergence,val_mae,val_mse,lr
-0.386867493391037,0.7057092189788818,0.7546489238739014,0.5457046627998352,0.07183180749416351,0.4102751612663269,0.9137067198753357,0.5154646039009094,0.386867493391037,0.06455272436141968,0.509907603263855,0.279669851064682,-0.5388447046279907,0.7880125045776367,0.8247674107551575,0.7222906351089478,0.12538687884807587,0.42178022861480713,0.8930941820144653,0.5406975746154785,0.5388447046279907,0.061684440821409225,0.5506888628005981,0.3198797404766083,0.001
-0.5464109778404236,0.7590907216072083,0.8052910566329956,0.7265454530715942,0.11767634004354477,0.4221726655960083,0.9059133529663086,0.5378092527389526,0.5464109778404236,0.06195244938135147,0.5231196284294128,0.29093074798583984,-0.5636821985244751,0.7980196475982666,0.8308954834938049,0.740373969078064,0.07969087362289429,0.4081934988498688,0.9513677954673767,0.5186141729354858,0.5636821985244751,0.06442239880561829,0.4965949058532715,0.25903376936912537,0.001
-0.5704425573348999,0.8014229536056519,0.8341541290283203,0.7464479804039001,0.08920201659202576,0.4143027365207672,0.946865975856781,0.5254639983177185,0.5704425573348999,0.06339739263057709,0.4907536804676056,0.25320327281951904,-0.5895270109176636,0.8158537149429321,0.8479494452476501,0.7567330598831177,0.08391110599040985,0.40904176235198975,0.9573310613632202,0.5210709571838379,0.5895270109176636,0.06416907161474228,0.467011034488678,0.22960495948791504,0.001
-0.5947248935699463,0.7930762767791748,0.8289198875427246,0.7630800008773804,0.08011016994714737,0.41071757674217224,0.9549188017845154,0.5195126533508301,0.5947248935699463,0.06420017778873444,0.4641057550907135,0.22714658081531525,-0.6087650060653687,0.8186827898025513,0.8520470261573792,0.7721375226974487,0.08073805272579193,0.40753257274627686,0.9606783390045166,0.5196990370750427,0.6087650060653687,0.06435912102460861,0.46010440587997437,0.22293414175510406,0.001
-0.6170058250427246,0.8135676980018616,0.8540603518486023,0.7796388864517212,0.08253873139619827,0.41076239943504333,0.959484875202179,0.52081298828125,0.6170058250427246,0.06410159915685654,0.45832371711730957,0.2209472954273224,-0.6190406680107117,0.8247421979904175,0.8572343587875366,0.7813718914985657,0.08893603086471558,0.4095754623413086,0.9610049724578857,0.5241618156433105,0.6190406680107117,0.06386752426624298,0.4586491584777832,0.22139307856559753,0.001
-0.6290503740310669,0.8191028237342834,0.8565987348556519,0.7892063856124878,0.09674934297800064,0.4148167371749878,0.9569602012634277,0.5287529826164246,0.6290503740310669,0.06319136172533035,0.4629368484020233,0.2251938134431839,-0.6253147125244141,0.8197335004806519,0.8542886972427368,0.7831976413726807,0.10622481256723404,0.4144202768802643,0.9551612138748169,0.533017635345459,0.6253147125244141,0.06283102929592133,0.46457749605178833,0.2271924912929535,0.001
-0.6347717642784119,0.8134555220603943,0.8542786836624146,0.7909971475601196,0.08824887126684189,0.4123848080635071,0.9581314325332642,0.52414470911026,0.6347717642784119,0.06370744854211807,0.4545224606990814,0.21748679876327515,-0.6282646059989929,0.8211935758590698,0.8567039966583252,0.7869341373443604,0.10088814795017242,0.41282200813293457,0.9579998850822449,0.5301985144615173,0.6282646059989929,0.06315091997385025,0.46132567524909973,0.2239530086517334,0.001
-0.6397456526756287,0.7993013858795166,0.8434275984764099,0.7951024770736694,0.08946557343006134,0.41363412141799927,0.9553283452987671,0.5260169506072998,0.6397456526756287,0.06349577754735947,0.45621588826179504,0.21933484077453613,-0.6145366430282593,0.8186914920806885,0.8558804988861084,0.7737717628479004,0.1070772111415863,0.4149104356765747,0.9544007778167725,0.53399658203125,0.6145366430282593,0.06278013437986374,0.46378058195114136,0.2266763597726822,0.001
-0.650672435760498,0.814109742641449,0.8568514585494995,0.8011516332626343,0.08118936419487,0.4100598990917206,0.9610549807548523,0.5212216377258301,0.650672435760498,0.06408708542585373,0.44824525713920593,0.21166926622390747,-0.6297215819358826,0.7981358170509338,0.8422337770462036,0.7858039140701294,0.05374651029706001,0.40033167600631714,0.9590652585029602,0.5061635971069336,0.6297215819358826,0.06597764790058136,0.4342764914035797,0.19972959160804749,0.001
-0.6514958739280701,0.7922549843788147,0.8381770253181458,0.804137647151947,0.07254615426063538,0.4062657356262207,0.9572539329528809,0.5150507688522339,0.6514958739280701,0.06487620621919632,0.44602537155151367,0.21012365818023682,-0.6295844316482544,0.8226145505905151,0.8588260412216187,0.7885080575942993,0.0621333047747612,0.4025985598564148,0.9609896540641785,0.5102258920669556,0.6295844316482544,0.06547459959983826,0.4373265504837036,0.2021152526140213,0.001
-0.6570472121238708,0.8150759339332581,0.8542698621749878,0.8085305690765381,0.07931450009346008,0.40880656242370605,0.9601589441299438,0.5192534327507019,0.6570472121238708,0.06436334550380707,0.4462161064147949,0.20968063175678253,-0.618645429611206,0.7992316484451294,0.845370888710022,0.7806597948074341,0.03717557340860367,0.39629608392715454,0.956438422203064,0.49776148796081543,0.618645429611206,0.06697168946266174,0.4292694330215454,0.1956043690443039,0.001
-0.6826729774475098,0.8216850757598877,0.8632787466049194,0.82359778881073,0.07576066255569458,0.4073927700519562,0.9625330567359924,0.5178166627883911,0.6826729774475098,0.06451714038848877,0.44100260734558105,0.20491960644721985,-0.6304689645767212,0.7679160237312317,0.8297949433326721,0.7898658514022827,0.0423981212079525,0.39734935760498047,0.9571982026100159,0.5003636479377747,0.6304689645767212,0.06665828824043274,0.4309074878692627,0.1969829648733139,0.0005
