loss,auc_judd,auc_PR,nss,information_gain,similarity,similarity_opposite,cosine_similarity,correlation_coefficient,kl_divergence,mae,mse,val_loss,val_auc_judd,val_auc_PR,val_nss,val_information_gain,val_similarity,val_similarity_opposite,val_cosine_similarity,val_correlation_coefficient,val_kl_divergence,val_mae,val_mse,lr
-0.4958498477935791,0.5829472541809082,0.6251034736633301,0.33893096446990967,0.031627703458070755,0.3985936641693115,0.7435240745544434,0.4958498477935791,0.2132771611213684,0.06704972684383392,0.558151364326477,0.3735005855560303,-0.4906228184700012,0.572828471660614,0.6115788817405701,0.17893719673156738,0.026290997862815857,0.3935231566429138,0.11673372983932495,0.4906228184700012,0.10602717101573944,0.06762766093015671,0.8952987194061279,0.8289803266525269,0.001
-0.5359760522842407,0.61448073387146,0.6508071422576904,0.4550519287586212,0.12365512549877167,0.42301616072654724,0.6104431748390198,0.5359760522842407,0.3002622425556183,0.061718668788671494,0.6237894892692566,0.4694025218486786,-0.6292209625244141,0.7413657903671265,0.7893387079238892,0.6581031084060669,0.33212029933929443,0.4783100485801697,0.7119541764259338,0.6292209625244141,0.4688127040863037,0.04939723014831543,0.4360801577568054,0.2828831672668457,0.001
-0.6530354619026184,0.7563080787658691,0.8006577491760254,0.6950825452804565,0.38864395022392273,0.4996578097343445,0.8146555423736572,0.6530354619026184,0.5009430050849915,0.04588329792022705,0.2918771505355835,0.1577174812555313,-0.6769455671310425,0.7798482179641724,0.8151030540466309,0.7138274908065796,0.34846603870391846,0.5133587718009949,0.866091787815094,0.6769455671310425,0.5321760177612305,0.04927070811390877,0.18444843590259552,0.09026679396629333,0.001
-0.680292546749115,0.7744282484054565,0.814689576625824,0.7278202772140503,0.40769925713539124,0.522960901260376,0.8714514970779419,0.680292546749115,0.5439499616622925,0.04507417604327202,0.20062097907066345,0.09138613939285278,-0.691124439239502,0.7959009408950806,0.8290541768074036,0.7281779050827026,0.48489564657211304,0.5195013880729675,0.9373084306716919,0.691124439239502,0.5531972646713257,0.04045452922582626,0.1052018478512764,0.03187884762883186,0.001
-0.6967018246650696,0.7893939018249512,0.8169838786125183,0.7443988919258118,0.4984288513660431,0.5344192385673523,0.9010054469108582,0.6967018246650696,0.5662868618965149,0.03955608978867531,0.1539008766412735,0.06548361480236053,-0.7101923227310181,0.7949812412261963,0.8361151218414307,0.7556069493293762,0.4004591703414917,0.537922203540802,0.886710524559021,0.7101923227310181,0.5882998108863831,0.046946313232183456,0.1567099243402481,0.07019288837909698,0.001
-0.7053688168525696,0.7812585830688477,0.8121979236602783,0.754016101360321,0.46832582354545593,0.5433467626571655,0.9102418422698975,0.7053688168525696,0.5821061730384827,0.04135145992040634,0.13420437276363373,0.05934147164225578,-0.720389723777771,0.8172354698181152,0.8485190868377686,0.7630223035812378,0.515915036201477,0.5482004880905151,0.9238892793655396,0.720389723777771,0.599358856678009,0.039103806018829346,0.11975777894258499,0.038962624967098236,0.001
-0.7246772050857544,0.824259877204895,0.8559761047363281,0.7751085758209229,0.5517217516899109,0.5585092306137085,0.9207025766372681,0.7246772050857544,0.609766960144043,0.03651483729481697,0.12354817241430283,0.04263624548912048,-0.7195560932159424,0.8275279402732849,0.8543938398361206,0.7638673782348633,0.5500889420509338,0.5426576137542725,0.9442375898361206,0.7195560932159424,0.6002856492996216,0.03678832948207855,0.09249705076217651,0.026505207642912865,0.001
-0.7275633215904236,0.8189365267753601,0.8553496599197388,0.7779481410980225,0.5565771460533142,0.5566065907478333,0.9561603665351868,0.7275633215904236,0.6149638295173645,0.03621813282370567,0.07943929731845856,0.01775255613029003,-0.724641740322113,0.8104634881019592,0.8502688407897949,0.7742639780044556,0.5174473524093628,0.5550545454025269,0.9610632658004761,0.724641740322113,0.6125879287719727,0.03906343877315521,0.06905815750360489,0.015467933379113674,0.001
-0.7347750067710876,0.8227448463439941,0.8570126295089722,0.7860636711120605,0.5719282031059265,0.5641899108886719,0.9342267513275146,0.7347750067710876,0.6252588629722595,0.035235509276390076,0.1112838014960289,0.03377903252840042,-0.7285741567611694,0.8377167582511902,0.8615747690200806,0.7772557735443115,0.5682325959205627,0.5524736642837524,0.9531426429748535,0.7285741567611694,0.6152902841567993,0.035420652478933334,0.08791542798280716,0.01920408196747303,0.001
-0.7379887700080872,0.8197876214981079,0.8546857237815857,0.7879644632339478,0.5721697807312012,0.5662402510643005,0.9525707364082336,0.7379887700080872,0.6293246150016785,0.035184260457754135,0.08204402029514313,0.019896525889635086,-0.7300370335578918,0.8213504552841187,0.8576827049255371,0.7788605690002441,0.5470139384269714,0.5618041157722473,0.9621241092681885,0.7300370335578918,0.6193503141403198,0.03712082281708717,0.06439875811338425,0.014403891749680042,0.001
-0.7457926869392395,0.8239976167678833,0.8615180253982544,0.7936205863952637,0.5864807367324829,0.568602442741394,0.9587194919586182,0.7457926869392395,0.6401896476745605,0.034274179488420486,0.07366999983787537,0.016592178493738174,-0.7318227291107178,0.8181220293045044,0.8550126552581787,0.7832306623458862,0.5357251167297363,0.5610114336013794,0.9593130350112915,0.7318227291107178,0.6246827840805054,0.03795687109231949,0.07170595228672028,0.016685452312231064,0.001
-0.7467406392097473,0.8282429575920105,0.8603519201278687,0.79684978723526,0.5955058932304382,0.570298433303833,0.9479180574417114,0.7467406392097473,0.6432511806488037,0.03384377434849739,0.0882413238286972,0.02359621785581112,-0.7286337614059448,0.814488410949707,0.8518027663230896,0.776816725730896,0.5145399570465088,0.548907458782196,0.961752712726593,0.7286337614059448,0.6160829067230225,0.03933258727192879,0.0691886842250824,0.015240105800330639,0.001
