loss,auc_judd,auc_PR,nss,information_gain,similarity,similarity_opposite,cosine_similarity,correlation_coefficient,kl_divergence,mae,mse,val_loss,val_auc_judd,val_auc_PR,val_nss,val_information_gain,val_similarity,val_similarity_opposite,val_cosine_similarity,val_correlation_coefficient,val_kl_divergence,val_mae,val_mse,lr
-0.4059312045574188,0.5823472142219543,0.6548566818237305,0.39150238037109375,0.061042752116918564,0.4059312045574188,0.8286175727844238,0.5094794034957886,0.2536543905735016,0.0651717260479927,0.5619735717773438,0.35669153928756714,-0.4183669090270996,0.7471717596054077,0.7457631826400757,0.47897398471832275,0.11511668562889099,0.4183669090270996,0.37809211015701294,0.5285539031028748,0.30089181661605835,0.062308263033628464,0.7927649617195129,0.6704075336456299,0.001
-0.4640696048736572,0.6985589265823364,0.7538684606552124,0.6027504205703735,0.20947666466236115,0.4640696048736572,0.6732668876647949,0.5928695201873779,0.414180189371109,0.056544072926044464,0.4808688461780548,0.3346613049507141,-0.4897705018520355,0.7668817043304443,0.7965003252029419,0.6587311029434204,0.28703978657722473,0.4897705018520355,0.9088258743286133,0.6340862512588501,0.46412786841392517,0.052468109875917435,0.1707456111907959,0.05565686151385307,0.001
-0.524993360042572,0.779872715473175,0.8188892602920532,0.7095373272895813,0.31238532066345215,0.524993360042572,0.8103058934211731,0.6663588285446167,0.5183473229408264,0.05111062526702881,0.25432971119880676,0.14744801819324493,-0.5215213298797607,0.7830673456192017,0.8348578214645386,0.7216531038284302,0.23360607028007507,0.5215213298797607,0.8909317851066589,0.6699395179748535,0.5452123880386353,0.05661305785179138,0.14428575336933136,0.06879439949989319,0.001
-0.536083459854126,0.7836848497390747,0.8280568718910217,0.7309330701828003,0.33180591464042664,0.536083459854126,0.834761917591095,0.6795673966407776,0.5446829199790955,0.04977479949593544,0.2343979924917221,0.1264043152332306,-0.542873740196228,0.799704372882843,0.8399407863616943,0.7390140891075134,0.3837029039859772,0.542873740196228,0.8929736614227295,0.6938985586166382,0.5607422590255737,0.04687875509262085,0.15800581872463226,0.06401971727609634,0.001
-0.5535793304443359,0.7989023923873901,0.8364020586013794,0.7528694868087769,0.3787030279636383,0.5535793304443359,0.8965262174606323,0.6972540616989136,0.5711690187454224,0.047248467803001404,0.15512970089912415,0.06302354484796524,-0.5602439045906067,0.8140778541564941,0.8557690382003784,0.7600162625312805,0.41731202602386475,0.5602439045906067,0.8829656839370728,0.7110676765441895,0.5916102528572083,0.04539959877729416,0.1598406285047531,0.07063101977109909,0.001
-0.5648545622825623,0.8151502013206482,0.8576443195343018,0.7641537189483643,0.42817825078964233,0.5648545622825623,0.9080759286880493,0.7092945575714111,0.5890501737594604,0.04390890151262283,0.14029397070407867,0.05217166990041733,-0.5648618340492249,0.8040096163749695,0.8531603217124939,0.7698780298233032,0.34277358651161194,0.5648618340492249,0.9063260555267334,0.7166383266448975,0.6024320721626282,0.04955174773931503,0.13285845518112183,0.05114028975367546,0.001
-0.5726763606071472,0.8219406008720398,0.8623924255371094,0.7721114158630371,0.4386417269706726,0.5726763606071472,0.9127658009529114,0.7186893820762634,0.6019644737243652,0.043302301317453384,0.1319858729839325,0.04840225353837013,-0.5672494173049927,0.8217239379882812,0.8569508790969849,0.7657240629196167,0.45688101649284363,0.5672494173049927,0.9183648824691772,0.7151591181755066,0.5955356359481812,0.04281948134303093,0.1262204349040985,0.04130253568291664,0.001
-0.5698329210281372,0.8089889287948608,0.851164698600769,0.7737431526184082,0.45177268981933594,0.5698329210281372,0.9153237342834473,0.716364324092865,0.6012519001960754,0.04285385459661484,0.13501250743865967,0.04893876612186432,-0.5617101192474365,0.828592836856842,0.8612337112426758,0.7627048492431641,0.5025520920753479,0.5617101192474365,0.8856759071350098,0.713211178779602,0.5906698703765869,0.039694156497716904,0.17677630484104156,0.07157866656780243,0.001
-0.5776786804199219,0.8236981630325317,0.8630572557449341,0.7782598733901978,0.46210554242134094,0.5776786804199219,0.919469952583313,0.7215894460678101,0.6085628271102905,0.041988804936409,0.12513592839241028,0.04394131526350975,-0.5733906030654907,0.8312947750091553,0.8639394044876099,0.7750146985054016,0.5090936422348022,0.5733906030654907,0.9111758470535278,0.7257687449455261,0.6109927892684937,0.03953637182712555,0.13555331528186798,0.047472864389419556,0.001
-0.583802342414856,0.8260690569877625,0.8640005588531494,0.7882027626037598,0.48905473947525024,0.583802342414856,0.9438312649726868,0.7326769828796387,0.6242102384567261,0.04056384414434433,0.09119375795125961,0.024896763265132904,-0.5740121006965637,0.8146853446960449,0.8579145073890686,0.7806650400161743,0.3939419686794281,0.5740121006965637,0.9265039563179016,0.7225222587585449,0.6144331097602844,0.04675287380814552,0.10810860991477966,0.03518866375088692,0.001
-0.5832724571228027,0.8203697204589844,0.8639192581176758,0.7876969575881958,0.4531664252281189,0.5832724571228027,0.9407138228416443,0.7310867309570312,0.6237969398498535,0.042628828436136246,0.09529232978820801,0.02832138165831566,-0.5732964873313904,0.8282173275947571,0.8634521961212158,0.7787513732910156,0.4919283986091614,0.5732964873313904,0.9399011135101318,0.7246828675270081,0.6124361753463745,0.04056549444794655,0.09680934995412827,0.02497994154691696,0.001
